subject,task_key,task_bids,band,channel,power
17,gen2,genMusic02,Beta,CP1,1.4630251653806768e-13
17,gen2,genMusic02,Beta,CP2,1.5765951218501062e-13
17,gen2,genMusic02,Beta,FC5,2.44324796379168e-13
17,gen2,genMusic02,Beta,FC6,6.176193660975308e-13
17,gen2,genMusic02,Beta,CP5,3.753803816293718e-13
17,gen2,genMusic02,Beta,CP6,4.2169187647859627e-13
17,gen2,genMusic02,Beta,TP9,7.64031132418293e-13
17,gen2,genMusic02,Beta,TP10,6.199914760408285e-13
17,gen2,genMusic02,Beta,POz,3.466340612493137e-13
17,gen3,genMusic03,Delta,Fp1,5.1779727040467826e-11
17,gen3,genMusic03,Delta,Fp2,8.431379719979963e-11
17,gen3,genMusic03,Delta,F3,4.250963865270136e-12
17,gen3,genMusic03,Delta,F4,1.8439698761972052e-11
17,gen3,genMusic03,Delta,C3,6.546193966342501e-12
17,gen3,genMusic03,Delta,C4,7.716890660501643e-12
17,gen3,genMusic03,Delta,P3,9.632951925972152e-12
17,gen3,genMusic03,Delta,P4,6.7110927193360974e-12
17,gen3,genMusic03,Delta,O1,1.4589080733087723e-11
17,gen3,genMusic03,Delta,O2,1.001836875361298e-11
17,gen3,genMusic03,Delta,F7,3.572311977314817e-11
17,gen3,genMusic03,Delta,F8,5.4307438695020007e-11
17,gen3,genMusic03,Delta,T7,6.666110910590419e-11
17,gen3,genMusic03,Delta,T8,4.2430275834997385e-11
17,gen3,genMusic03,Delta,P7,2.9781245712090335e-11
17,gen3,genMusic03,Delta,P8,1.8585400037325887e-11
17,gen3,genMusic03,Delta,Fz,5.0468124290001596e-12
17,gen3,genMusic03,Delta,Cz,4.827082355659084e-12
17,gen3,genMusic03,Delta,Pz,6.393499176561492e-12
17,gen3,genMusic03,Delta,Oz,1.1427000517081973e-11
17,gen3,genMusic03,Delta,FC1,4.0509005318516965e-12
17,gen3,genMusic03,Delta,FC2,5.273735857085951e-12
17,gen3,genMusic03,Delta,CP1,5.222801152176262e-12
17,gen3,genMusic03,Delta,CP2,4.3544183574132906e-12
17,gen3,genMusic03,Delta,FC5,8.45456212662318e-12
17,gen3,genMusic03,Delta,FC6,2.3678819376231717e-11
17,gen3,genMusic03,Delta,CP5,1.976232501153428e-11
17,gen3,genMusic03,Delta,CP6,1.4723590761602406e-11
17,gen3,genMusic03,Delta,TP9,6.685156089814312e-11
17,gen3,genMusic03,Delta,TP10,4.2077443798278685e-11
17,gen3,genMusic03,Delta,POz,8.582506398807195e-12
17,gen3,genMusic03,Alpha,Fp1,4.992573282368507e-12
17,gen3,genMusic03,Alpha,Fp2,7.787781975111968e-12
17,gen3,genMusic03,Alpha,F3,1.1885213167045502e-12
17,gen3,genMusic03,Alpha,F4,1.7464284782135302e-12
17,gen3,genMusic03,Alpha,C3,4.556689475720315e-13
17,gen3,genMusic03,Alpha,C4,8.090652431358943e-13
17,gen3,genMusic03,Alpha,P3,8.51768622375034e-13
17,gen3,genMusic03,Alpha,P4,6.597592361125947e-13
17,gen3,genMusic03,Alpha,O1,4.97695827041394e-12
17,gen3,genMusic03,Alpha,O2,4.048650548719486e-12
17,gen3,genMusic03,Alpha,F7,3.958505685565626e-12
17,gen3,genMusic03,Alpha,F8,5.470169325890747e-12
17,gen3,genMusic03,Alpha,T7,3.908058589440049e-12
17,gen3,genMusic03,Alpha,T8,3.0797901622009454e-12
17,gen3,genMusic03,Alpha,P7,3.858602655398266e-12
17,gen3,genMusic03,Alpha,P8,2.8417991756012446e-12
17,gen3,genMusic03,Alpha,Fz,1.2827176866477177e-12
17,gen3,genMusic03,Alpha,Cz,7.809631876233502e-13
17,gen3,genMusic03,Alpha,Pz,1.3999505371633793e-12
17,gen3,genMusic03,Alpha,Oz,4.0672867118803624e-12
17,gen3,genMusic03,Alpha,FC1,8.583231244323009e-13
17,gen3,genMusic03,Alpha,FC2,7.648739863312754e-13
17,gen3,genMusic03,Alpha,CP1,5.670841122074014e-13
17,gen3,genMusic03,Alpha,CP2,6.711563361806274e-13
17,gen3,genMusic03,Alpha,FC5,1.0568607468370148e-12
17,gen3,genMusic03,Alpha,FC6,2.192789438916187e-12
17,gen3,genMusic03,Alpha,CP5,1.35356997327563e-12
17,gen3,genMusic03,Alpha,CP6,1.1747454885358792e-12
17,gen3,genMusic03,Alpha,TP9,7.8198164871359e-12
17,gen3,genMusic03,Alpha,TP10,5.4369968184768e-12
17,gen3,genMusic03,Alpha,POz,2.0198561947429648e-12
17,gen3,genMusic03,Beta,Fp1,1.0296224522731036e-12
17,gen3,genMusic03,Beta,Fp2,6.72062236307081e-13
17,gen3,genMusic03,Beta,F3,8.111211563529821e-13
17,gen3,genMusic03,Beta,F4,2.7510211888160146e-13
17,gen3,genMusic03,Beta,C3,1.905990537755485e-13
17,gen3,genMusic03,Beta,C4,1.5804677857488422e-13
17,gen3,genMusic03,Beta,P3,3.260188417602815e-13
17,gen3,genMusic03,Beta,P4,2.319773074676367e-13
17,gen3,genMusic03,Beta,O1,1.0916621377618053e-12
17,gen3,genMusic03,Beta,O2,7.957212866122803e-13
17,gen3,genMusic03,Beta,F7,1.431312086074584e-12
17,gen3,genMusic03,Beta,F8,4.808283125075738e-13
17,gen3,genMusic03,Beta,T7,1.3030837733179943e-11
17,gen3,genMusic03,Beta,T8,3.8909261538126804e-13
17,gen3,genMusic03,Beta,P7,5.123615740238631e-13
17,gen3,genMusic03,Beta,P8,4.688411169106334e-13
17,gen3,genMusic03,Beta,Fz,2.9367177450943097e-13
17,gen3,genMusic03,Beta,Cz,1.9020872520607748e-13
17,gen3,genMusic03,Beta,Pz,2.5482008382123713e-13
17,gen3,genMusic03,Beta,Oz,7.003309611965379e-13
17,gen3,genMusic03,Beta,FC1,2.173700390612163e-13
17,gen3,genMusic03,Beta,FC2,1.961134166860038e-13
17,gen3,genMusic03,Beta,CP1,2.509840729026922e-13
17,gen3,genMusic03,Beta,CP2,8.024411431801596e-14
17,gen3,genMusic03,Beta,FC5,5.442239093089435e-13
17,gen3,genMusic03,Beta,FC6,2.88015288367316e-13
17,gen3,genMusic03,Beta,CP5,5.005673633217336e-13
17,gen3,genMusic03,Beta,CP6,3.376662609300663e-13
17,gen3,genMusic03,Beta,TP9,7.782099740617032e-13
17,gen3,genMusic03,Beta,TP10,9.715561564022981e-13
17,gen3,genMusic03,Beta,POz,3.700255324797818e-13
18,gen2,genMusic02,Delta,Fp1,1.8968605165900665e-10
18,gen2,genMusic02,Delta,Fp2,1.9723691038079828e-10
18,gen2,genMusic02,Delta,F3,5.1673075302755625e-11
18,gen2,genMusic02,Delta,F4,3.739646984156076e-11
18,gen2,genMusic02,Delta,C3,1.2589569521943734e-11
18,gen2,genMusic02,Delta,C4,4.1078440495605025e-11
18,gen2,genMusic02,Delta,P3,1.1516456411322948e-11
18,gen2,genMusic02,Delta,P4,3.834859669580363e-11
18,gen2,genMusic02,Delta,O1,2.6692120631689916e-11
18,gen2,genMusic02,Delta,O2,4.649266824359874e-11
18,gen2,genMusic02,Delta,F7,8.93304464858197e-11
18,gen2,genMusic02,Delta,F8,9.340953357281226e-11
18,gen2,genMusic02,Delta,T7,5.621706502364525e-11
18,gen2,genMusic02,Delta,T8,1.1075450817569258e-10
18,gen2,genMusic02,Delta,P7,2.9768469121280297e-11
18,gen2,genMusic02,Delta,P8,6.968454379123787e-10
18,gen2,genMusic02,Delta,Fz,2.3126303826235365e-11
18,gen2,genMusic02,Delta,Cz,1.6997799718002897e-11
18,gen2,genMusic02,Delta,Pz,1.2883900627706771e-11
18,gen2,genMusic02,Delta,Oz,3.397422271857592e-11
18,gen2,genMusic02,Delta,FC1,2.3099412039943365e-11
18,gen2,genMusic02,Delta,FC2,2.1869679909892528e-11
18,gen2,genMusic02,Delta,CP1,1.3702196702013933e-11
18,gen2,genMusic02,Delta,CP2,2.327392634705968e-11
18,gen2,genMusic02,Delta,FC5,5.5799510913522564e-11
18,gen2,genMusic02,Delta,FC6,6.560805524420391e-11
18,gen2,genMusic02,Delta,CP5,1.8700546202620498e-11
18,gen2,genMusic02,Delta,CP6,6.26790355107738e-11
18,gen2,genMusic02,Delta,TP9,7.193464121268937e-11
18,gen2,genMusic02,Delta,TP10,8.126240009806625e-10
18,gen2,genMusic02,Delta,POz,2.5833237241636822e-11
18,gen2,genMusic02,Alpha,Fp1,3.742260678109126e-11
18,gen2,genMusic02,Alpha,Fp2,5.2590842632337836e-11
18,gen2,genMusic02,Alpha,F3,3.912886975868546e-12
18,gen2,genMusic02,Alpha,F4,9.828829082724513e-12
18,gen2,genMusic02,Alpha,C3,9.438261123757448e-13
18,gen2,genMusic02,Alpha,C4,4.547876434858229e-12
18,gen2,genMusic02,Alpha,P3,5.343766363995202e-12
18,gen2,genMusic02,Alpha,P4,2.0043438576915257e-12
18,gen2,genMusic02,Alpha,O1,2.9779306092643575e-11
18,gen2,genMusic02,Alpha,O2,1.8430154564692287e-11
18,gen2,genMusic02,Alpha,F7,1.2412268380126612e-11
18,gen2,genMusic02,Alpha,F8,4.296397001686368e-11
18,gen2,genMusic02,Alpha,T7,1.5488748076679382e-11
18,gen2,genMusic02,Alpha,T8,1.0983538377909097e-11
18,gen2,genMusic02,Alpha,P7,3.12983471478404e-11
18,gen2,genMusic02,Alpha,P8,7.742895818689848e-11
18,gen2,genMusic02,Alpha,Fz,5.334771165183267e-12
18,gen2,genMusic02,Alpha,Cz,4.728163674958433e-12
18,gen2,genMusic02,Alpha,Pz,3.3320441251369145e-12
18,gen2,genMusic02,Alpha,Oz,2.1741640889059943e-11
18,gen2,genMusic02,Alpha,FC1,1.4133519805174017e-12
18,gen2,genMusic02,Alpha,FC2,3.662278281797996e-12
18,gen2,genMusic02,Alpha,CP1,2.7253047349288064e-12
18,gen2,genMusic02,Alpha,CP2,4.064947060474192e-12
18,gen2,genMusic02,Alpha,FC5,9.175538866716783e-12
18,gen2,genMusic02,Alpha,FC6,1.6318320932947452e-11
18,gen2,genMusic02,Alpha,CP5,7.1932067153248056e-12
18,gen2,genMusic02,Alpha,CP6,2.235374083774742e-12
18,gen2,genMusic02,Alpha,TP9,6.087618971846543e-11
18,gen2,genMusic02,Alpha,TP10,1.9095140875874934e-10
18,gen2,genMusic02,Alpha,POz,9.671252127928961e-12
18,gen2,genMusic02,Beta,Fp1,2.8558869807291225e-12
18,gen2,genMusic02,Beta,Fp2,2.1010593116273276e-12
18,gen2,genMusic02,Beta,F3,1.515590159026565e-12
18,gen2,genMusic02,Beta,F4,1.2656965233018975e-12
18,gen2,genMusic02,Beta,C3,1.650907514952322e-12
18,gen2,genMusic02,Beta,C4,1.463101777816349e-12
18,gen2,genMusic02,Beta,P3,1.978094304429601e-12
18,gen2,genMusic02,Beta,P4,1.85441416981708e-12
18,gen2,genMusic02,Beta,O1,3.742608064278316e-12
18,gen2,genMusic02,Beta,O2,3.770930895811205e-12
18,gen2,genMusic02,Beta,F7,2.221855394191982e-11
18,gen2,genMusic02,Beta,F8,4.249186033622131e-12
18,gen2,genMusic02,Beta,T7,1.8011647787439155e-12
18,gen2,genMusic02,Beta,T8,1.944143861635022e-12
18,gen2,genMusic02,Beta,P7,2.648415655064062e-12
18,gen2,genMusic02,Beta,P8,2.1662094519475018e-11
18,gen2,genMusic02,Beta,Fz,1.6012045190029412e-12
18,gen2,genMusic02,Beta,Cz,1.3898529890161258e-12
18,gen2,genMusic02,Beta,Pz,1.8386283525094387e-12
18,gen2,genMusic02,Beta,Oz,3.729189998319725e-12
18,gen2,genMusic02,Beta,FC1,1.5692294676181522e-12
18,gen2,genMusic02,Beta,FC2,2.2759051953321376e-12
18,gen2,genMusic02,Beta,CP1,1.569053229945863e-12
18,gen2,genMusic02,Beta,CP2,1.5739853179374796e-12
18,gen2,genMusic02,Beta,FC5,2.3304835309928558e-11
18,gen2,genMusic02,Beta,FC6,1.9715923685932255e-12
18,gen2,genMusic02,Beta,CP5,1.958940546796459e-12
18,gen2,genMusic02,Beta,CP6,1.791205454465926e-12
18,gen2,genMusic02,Beta,TP9,2.8725205684601888e-12
18,gen2,genMusic02,Beta,TP10,9.456807704462927e-11
18,gen2,genMusic02,Beta,POz,3.469710831912915e-12
19,classical,classicalMusic,Delta,Fp1,1.2829523184947696e-10
19,classical,classicalMusic,Delta,Fp2,5.939274939237181e-11
19,classical,classicalMusic,Delta,F3,9.41721593225364e-11
19,classical,classicalMusic,Delta,F4,3.728019763301933e-11
19,classical,classicalMusic,Delta,C3,4.881824803082769e-11
19,classical,classicalMusic,Delta,C4,4.233259450110591e-11
19,classical,classicalMusic,Delta,P3,7.703326668989827e-12
19,classical,classicalMusic,Delta,P4,3.453817746025206e-11
19,classical,classicalMusic,Delta,O1,1.170556147323131e-11
19,classical,classicalMusic,Delta,O2,5.280339608549306e-11
19,classical,classicalMusic,Delta,F7,2.284851210489828e-10
19,classical,classicalMusic,Delta,F8,1.182713319590625e-10
19,classical,classicalMusic,Delta,T7,1.51983989831295e-10
19,classical,classicalMusic,Delta,T8,1.324532962780069e-10
19,classical,classicalMusic,Delta,P7,4.793098251338683e-11
19,classical,classicalMusic,Delta,P8,1.1807823180091906e-10
19,classical,classicalMusic,Delta,Fz,2.34023353764281e-11
19,classical,classicalMusic,Delta,Cz,1.5433444585732653e-11
19,classical,classicalMusic,Delta,Pz,1.2632383676947992e-11
19,classical,classicalMusic,Delta,Oz,2.7269854973827715e-11
19,classical,classicalMusic,Delta,FC1,3.6463032672337276e-11
19,classical,classicalMusic,Delta,FC2,2.139888719410035e-11
19,classical,classicalMusic,Delta,CP1,1.1172074270137309e-11
19,classical,classicalMusic,Delta,CP2,2.2188369557934546e-11
19,classical,classicalMusic,Delta,FC5,1.2936333328648169e-10
19,classical,classicalMusic,Delta,FC6,7.653039483604694e-11
19,classical,classicalMusic,Delta,CP5,4.4097075958521293e-11
19,classical,classicalMusic,Delta,CP6,7.103397519255006e-11
19,classical,classicalMusic,Delta,TP9,1.219021321817671e-10
19,classical,classicalMusic,Delta,TP10,2.3038880902703774e-10
19,classical,classicalMusic,Delta,POz,1.652414235446023e-11
19,classical,classicalMusic,Alpha,Fp1,1.537824494404443e-11
19,classical,classicalMusic,Alpha,Fp2,1.5930487325240777e-11
19,classical,classicalMusic,Alpha,F3,3.783827898360322e-12
19,classical,classicalMusic,Alpha,F4,3.3490897317046846e-12
19,classical,classicalMusic,Alpha,C3,1.5304825454987477e-12
19,classical,classicalMusic,Alpha,C4,6.855057129831976e-13
19,classical,classicalMusic,Alpha,P3,4.7213595804509705e-12
19,classical,classicalMusic,Alpha,P4,2.8115923621664e-12
19,classical,classicalMusic,Alpha,O1,1.6638955311596285e-11
19,classical,classicalMusic,Alpha,O2,1.1710508660713514e-11
19,classical,classicalMusic,Alpha,F7,7.347200675776417e-12
19,classical,classicalMusic,Alpha,F8,1.0287873146921262e-11
19,classical,classicalMusic,Alpha,T7,4.681073502154935e-12
19,classical,classicalMusic,Alpha,T8,2.5637074352908727e-12
19,classical,classicalMusic,Alpha,P7,9.024018637942516e-12
19,classical,classicalMusic,Alpha,P8,6.265514411226489e-12
19,classical,classicalMusic,Alpha,Fz,2.787617714173777e-12
19,classical,classicalMusic,Alpha,Cz,2.129583353399725e-12
19,classical,classicalMusic,Alpha,Pz,3.903594197442523e-12
19,classical,classicalMusic,Alpha,Oz,1.2654157179475809e-11
19,classical,classicalMusic,Alpha,FC1,1.496595801073402e-12
19,classical,classicalMusic,Alpha,FC2,1.7239519842753815e-12
19,classical,classicalMusic,Alpha,CP1,2.8180066998005628e-12
19,classical,classicalMusic,Alpha,CP2,2.1802965634576925e-12
19,classical,classicalMusic,Alpha,FC5,3.714300495421917e-12
19,classical,classicalMusic,Alpha,FC6,3.3393995971249446e-12
19,classical,classicalMusic,Alpha,CP5,3.997092336298119e-12
19,classical,classicalMusic,Alpha,CP6,1.7957672366341743e-12
19,classical,classicalMusic,Alpha,TP9,1.4979421250774768e-11
19,classical,classicalMusic,Alpha,TP10,1.194249130282849e-11
19,classical,classicalMusic,Alpha,POz,6.0355888857550765e-12
19,classical,classicalMusic,Beta,Fp1,2.2196050249986333e-11
19,classical,classicalMusic,Beta,Fp2,2.457038193636146e-12
19,classical,classicalMusic,Beta,F3,3.3433970702602026e-12
19,classical,classicalMusic,Beta,F4,5.870052963139972e-12
19,classical,classicalMusic,Beta,C3,4.965376103788186e-13
19,classical,classicalMusic,Beta,C4,7.706700060146859e-13
19,classical,classicalMusic,Beta,P3,8.2058022068338e-12
19,classical,classicalMusic,Beta,P4,2.3093808261038476e-12
19,classical,classicalMusic,Beta,O1,3.353224475496699e-12
19,classical,classicalMusic,Beta,O2,3.844285836051776e-12
19,classical,classicalMusic,Beta,F7,2.8674143201697518e-12
19,classical,classicalMusic,Beta,F8,3.687936564275392e-12
19,classical,classicalMusic,Beta,T7,3.2582716869886394e-12
19,classical,classicalMusic,Beta,T8,3.611920167323103e-12
19,classical,classicalMusic,Beta,P7,5.77726868415534e-12
19,classical,classicalMusic,Beta,P8,3.1253989806162e-12
19,classical,classicalMusic,Beta,Fz,2.03904229390519e-12
19,classical,classicalMusic,Beta,Cz,3.2665458348941816e-12
19,classical,classicalMusic,Beta,Pz,2.5482710701618406e-12
19,classical,classicalMusic,Beta,Oz,2.4870722623176446e-12
19,classical,classicalMusic,Beta,FC1,5.434694259663322e-12
19,classical,classicalMusic,Beta,FC2,3.012847376226806e-12
19,classical,classicalMusic,Beta,CP1,1.6016598104601245e-12
19,classical,classicalMusic,Beta,CP2,1.0337950602339982e-12
19,classical,classicalMusic,Beta,FC5,9.135224812107648e-12
19,classical,classicalMusic,Beta,FC6,1.651693393804195e-12
19,classical,classicalMusic,Beta,CP5,5.16720100316134e-12
19,classical,classicalMusic,Beta,CP6,8.363036772745042e-13
19,classical,classicalMusic,Beta,TP9,1.676795610610864e-12
19,classical,classicalMusic,Beta,TP10,2.3527039577206184e-12
19,classical,classicalMusic,Beta,POz,4.044306040166643e-12
19,gen1,genMusic01,Delta,Fp1,1.7474775521736502e-10
19,gen1,genMusic01,Delta,Fp2,1.0086426995991358e-10
19,gen1,genMusic01,Delta,F3,1.1292716704121872e-10
19,gen1,genMusic01,Delta,F4,5.3065536315213974e-11
19,gen1,genMusic01,Delta,C3,5.836872563512457e-11
19,gen1,genMusic01,Delta,C4,6.018312633123942e-11
19,gen1,genMusic01,Delta,P3,1.050146681240188e-11
19,gen1,genMusic01,Delta,P4,6.6216762226994e-11
19,gen1,genMusic01,Delta,O1,3.544062504467335e-11
19,gen1,genMusic01,Delta,O2,9.490557898723844e-11
19,gen1,genMusic01,Delta,F7,2.909176919336715e-10
19,gen1,genMusic01,Delta,F8,2.3775801330509525e-10
19,gen1,genMusic01,Delta,T7,2.2524323858652633e-10
19,gen1,genMusic01,Delta,T8,2.414470962790988e-10
19,gen1,genMusic01,Delta,P7,8.901190397509461e-11
19,gen1,genMusic01,Delta,P8,2.0287804266548828e-10
19,gen1,genMusic01,Delta,Fz,2.964521521177021e-11
19,gen1,genMusic01,Delta,Cz,1.5287380560656728e-11
19,gen1,genMusic01,Delta,Pz,2.973095876967268e-11
19,gen1,genMusic01,Delta,Oz,5.429300493424425e-11
19,gen1,genMusic01,Delta,FC1,3.6265390989174374e-11
19,gen1,genMusic01,Delta,FC2,2.8132081516513905e-11
19,gen1,genMusic01,Delta,CP1,1.3563468451429856e-11
19,gen1,genMusic01,Delta,CP2,3.565911326292765e-11
19,gen1,genMusic01,Delta,FC5,1.8394621062897872e-10
19,gen1,genMusic01,Delta,FC6,1.0921553343242761e-10
19,gen1,genMusic01,Delta,CP5,5.749405057924783e-11
19,gen1,genMusic01,Delta,CP6,1.005663240560027e-10
19,gen1,genMusic01,Delta,TP9,1.5109187084203667e-10
19,gen1,genMusic01,Delta,TP10,2.967971730411619e-10
19,gen1,genMusic01,Delta,POz,3.2107356149262536e-11
19,gen1,genMusic01,Alpha,Fp1,2.796895126090448e-11
19,gen1,genMusic01,Alpha,Fp2,2.8617359778761406e-11
19,gen1,genMusic01,Alpha,F3,6.187279182807107e-12
19,gen1,genMusic01,Alpha,F4,5.821086409454274e-12
19,gen1,genMusic01,Alpha,C3,1.9369347320396433e-12
19,gen1,genMusic01,Alpha,C4,1.390090249885532e-12
19,gen1,genMusic01,Alpha,P3,6.434961756468401e-12
19,gen1,genMusic01,Alpha,P4,4.626236026514614e-12
19,gen1,genMusic01,Alpha,O1,3.1002679193091515e-11
19,gen1,genMusic01,Alpha,O2,2.207816245040248e-11
19,gen1,genMusic01,Alpha,F7,1.241591667142944e-11
19,gen1,genMusic01,Alpha,F8,2.6712813077160376e-11
19,gen1,genMusic01,Alpha,T7,1.1648403532746144e-11
19,gen1,genMusic01,Alpha,T8,7.440471222296871e-12
19,gen1,genMusic01,Alpha,P7,2.194286405316972e-11
19,gen1,genMusic01,Alpha,P8,1.3536078660919416e-11
19,gen1,genMusic01,Alpha,Fz,5.236169378449829e-12
19,gen1,genMusic01,Alpha,Cz,4.009996020687431e-12
19,gen1,genMusic01,Alpha,Pz,5.757816695107578e-12
19,gen1,genMusic01,Alpha,Oz,2.340956384697023e-11
19,gen1,genMusic01,Alpha,FC1,2.2758736120667695e-12
19,gen1,genMusic01,Alpha,FC2,2.526137442337028e-12
19,gen1,genMusic01,Alpha,CP1,3.999911096963009e-12
19,gen1,genMusic01,Alpha,CP2,3.683217844592691e-12
19,gen1,genMusic01,Alpha,FC5,6.394881081588038e-12
19,gen1,genMusic01,Alpha,FC6,8.479896500096725e-12
19,gen1,genMusic01,Alpha,CP5,6.7256576061274556e-12
19,gen1,genMusic01,Alpha,CP6,3.389319774823853e-12
19,gen1,genMusic01,Alpha,TP9,3.984895515380025e-11
19,gen1,genMusic01,Alpha,TP10,2.2474911407481402e-11
19,gen1,genMusic01,Alpha,POz,8.98489858650378e-12
19,gen1,genMusic01,Beta,Fp1,4.1402649123243214e-12
19,gen1,genMusic01,Beta,Fp2,2.106850831666175e-12
19,gen1,genMusic01,Beta,F3,7.817785925785331e-12
19,gen1,genMusic01,Beta,F4,1.2393964968449675e-12
19,gen1,genMusic01,Beta,C3,7.522417290808617e-13
19,gen1,genMusic01,Beta,C4,7.150823867578752e-13
19,gen1,genMusic01,Beta,P3,1.5688537421751116e-12
19,gen1,genMusic01,Beta,P4,2.144135679642974e-12
19,gen1,genMusic01,Beta,O1,5.002194372097474e-12
19,gen1,genMusic01,Beta,O2,4.8813268765445106e-12
19,gen1,genMusic01,Beta,F7,1.5768637190903201e-12
19,gen1,genMusic01,Beta,F8,2.542554878709953e-12
19,gen1,genMusic01,Beta,T7,1.95436269797252e-12
19,gen1,genMusic01,Beta,T8,2.575474068597628e-12
19,gen1,genMusic01,Beta,P7,2.5765378102133995e-12
19,gen1,genMusic01,Beta,P8,4.447908914625161e-12
19,gen1,genMusic01,Beta,Fz,1.7812966426376462e-12
19,gen1,genMusic01,Beta,Cz,1.2761625317573228e-12
19,gen1,genMusic01,Beta,Pz,1.6798135726068432e-12
19,gen1,genMusic01,Beta,Oz,4.548233683524727e-12
19,gen1,genMusic01,Beta,FC1,1.0031975712228928e-12
19,gen1,genMusic01,Beta,FC2,3.258054557754266e-12
19,gen1,genMusic01,Beta,CP1,1.3052608678304467e-12
19,gen1,genMusic01,Beta,CP2,6.481259683632807e-13
19,gen1,genMusic01,Beta,FC5,2.9243810949159185e-12
19,gen1,genMusic01,Beta,FC6,9.64287993748929e-13
19,gen1,genMusic01,Beta,CP5,9.614755627564768e-13
19,gen1,genMusic01,Beta,CP6,1.2152713270458712e-12
19,gen1,genMusic01,Beta,TP9,1.937942880863246e-12
19,gen1,genMusic01,Beta,TP10,3.573346538398878e-12
19,gen1,genMusic01,Beta,POz,3.4429218274141184e-12
19,gen2,genMusic02,Delta,Fp1,7.895688266931688e-12
19,gen2,genMusic02,Delta,Fp2,6.400007117836754e-12
19,gen2,genMusic02,Delta,F3,4.222667096954796e-12
19,gen2,genMusic02,Delta,F4,3.356297875743821e-12
19,gen2,genMusic02,Delta,C3,2.058027829645741e-12
19,gen2,genMusic02,Delta,C4,2.0965049869980074e-12
19,gen2,genMusic02,Delta,P3,1.6324424938755433e-12
19,gen2,genMusic02,Delta,P4,2.4492613583973465e-12
19,gen2,genMusic02,Delta,O1,4.674698838929479e-12
19,gen2,genMusic02,Delta,O2,5.245459364415162e-12
19,gen2,genMusic02,Delta,F7,7.836113570256355e-12
19,gen2,genMusic02,Delta,F8,9.239702005129007e-12
19,gen2,genMusic02,Delta,T7,5.710884401179302e-12
19,gen2,genMusic02,Delta,T8,5.664078026157437e-12
19,gen2,genMusic02,Delta,P7,5.457550757545669e-12
19,gen2,genMusic02,Delta,P8,6.325117325377298e-12
19,gen2,genMusic02,Delta,Fz,2.572818372721717e-12
19,gen2,genMusic02,Delta,Cz,9.082432141557489e-13
19,gen2,genMusic02,Delta,Pz,1.6599114928460713e-12
19,gen2,genMusic02,Delta,Oz,4.562577447595793e-12
19,gen2,genMusic02,Delta,FC1,1.5210865812308108e-12
19,gen2,genMusic02,Delta,FC2,1.675687651724503e-12
19,gen2,genMusic02,Delta,CP1,6.553239453451091e-13
19,gen2,genMusic02,Delta,CP2,1.4529983920683944e-12
19,gen2,genMusic02,Delta,FC5,8.55771861087241e-12
19,gen2,genMusic02,Delta,FC6,4.223238120791631e-12
19,gen2,genMusic02,Delta,CP5,3.4113763934028698e-12
19,gen2,genMusic02,Delta,CP6,4.717363143173633e-12
19,gen2,genMusic02,Delta,TP9,1.0392187936276656e-11
19,gen2,genMusic02,Delta,TP10,1.2859415190419429e-11
19,gen2,genMusic02,Delta,POz,5.7834087281922806e-12
19,gen2,genMusic02,Alpha,Fp1,4.814623211553942e-12
19,gen2,genMusic02,Alpha,Fp2,3.886081261413594e-12
19,gen2,genMusic02,Alpha,F3,1.110853607632874e-12
19,gen2,genMusic02,Alpha,F4,8.361290990417194e-13
19,gen2,genMusic02,Alpha,C3,5.334514614049557e-13
19,gen2,genMusic02,Alpha,C4,3.38807164161161e-13
19,gen2,genMusic02,Alpha,P3,1.9711475573130876e-12
19,gen2,genMusic02,Alpha,P4,1.6370453257048446e-12
19,gen2,genMusic02,Alpha,O1,4.6878761420049955e-12
19,gen2,genMusic02,Alpha,O2,4.573802600311092e-12
19,gen2,genMusic02,Alpha,F7,2.182588720046855e-12
19,gen2,genMusic02,Alpha,F8,2.52088795013952e-12
19,gen2,genMusic02,Alpha,T7,1.6288885205843248e-12
19,gen2,genMusic02,Alpha,T8,1.3504491801654395e-12
19,gen2,genMusic02,Alpha,P7,2.389943091287749e-12
19,gen2,genMusic02,Alpha,P8,2.3330072007878414e-12
19,gen2,genMusic02,Alpha,Fz,7.560171808372453e-13
19,gen2,genMusic02,Alpha,Cz,6.330285858262442e-13
19,gen2,genMusic02,Alpha,Pz,1.8819130597725175e-12
19,gen2,genMusic02,Alpha,Oz,4.638306637830923e-12
19,gen2,genMusic02,Alpha,FC1,4.2581983446735974e-13
19,gen2,genMusic02,Alpha,FC2,5.020704235355536e-13
19,gen2,genMusic02,Alpha,CP1,1.130278505550638e-12
19,gen2,genMusic02,Alpha,CP2,9.112624363531923e-13
19,gen2,genMusic02,Alpha,FC5,2.2264523326889982e-12
19,gen2,genMusic02,Alpha,FC6,9.726053906496053e-13
19,gen2,genMusic02,Alpha,CP5,1.2379867364228551e-12
19,gen2,genMusic02,Alpha,CP6,1.0196940314124503e-12
19,gen2,genMusic02,Alpha,TP9,3.732696904383988e-12
19,gen2,genMusic02,Alpha,TP10,5.2452838478336425e-12
19,gen2,genMusic02,Alpha,POz,5.806014452692919e-12
19,gen2,genMusic02,Beta,Fp1,4.6356780881923e-12
19,gen2,genMusic02,Beta,Fp2,1.6011797090749982e-12
19,gen2,genMusic02,Beta,F3,6.815079359617535e-12
